Time,Roller Count,Barcode,AC_X,AC_Y,AC_Z,GY_X,GY_Y,GY_Z,Pressure,Thermal,Trash
50:44.4,26,,0.047851563,0.01171875,1.245117188,-25.20751953,20.99609375,3.540039063,101420,,
50:44.5,26,,-0.176757813,-0.012695313,1.168945313,-35.40039063,-6.042480469,-0.9765625,101420,,
50:44.7,26,,0.065429688,-0.000976563,0.903320313,-2.624511719,-4.577636719,-1.098632813,101420,,
50:44.9,26,,0.063476563,-0.012695313,1.08203125,-1.770019531,6.652832031,-0.915527344,101420,,
50:45.1,26,,0.036132813,-0.005859375,1.005859375,-2.44140625,2.807617188,-1.037597656,101420,,
50:45.2,26,,0.01171875,0.029296875,0.977539063,-0.061035156,0.183105469,-1.46484375,101420,,
50:45.5,27,,0.33984375,-0.166992188,1.8125,-41.80908203,-19.40917969,-4.8828125,101420,,
50:45.6,27,,0.392578125,-0.111328125,0.981445313,-5.065917969,-35.15625,-32.77587891,101420,,
50:45.8,28,,0.208984375,-0.11328125,0.784179688,-72.75390625,-9.521484375,-72.44873047,101418,,
50:46.1,28,,0.122070313,-0.061523438,0.849609375,-19.10400391,62.62207031,-102.2949219,101418,,
50:46.3,28,,0.181640625,0.00390625,0.950195313,0,84.04541016,-102.6611328,101416,,
50:46.4,28,,0.118164063,0.119140625,1.15625,24.96337891,85.9375,-79.46777344,101416,,
50:46.6,28,,0.1328125,0.094726563,1.243164063,6.286621094,2.502441406,-73.79150391,101416,,
50:46.7,28,,0.103515625,-0.12109375,0.913085938,3.723144531,-9.155273438,-48.88916016,101418,,
50:46.9,28,,0.12890625,0.028320313,0.922851563,0.915527344,25.14648438,-42.54150391,101418,,
50:47.0,28,,0.215820313,0.178710938,1.026367188,-4.39453125,8.850097656,-42.05322266,101418,,
50:47.1,28,,0.123046875,-0.112304688,1.06640625,-4.455566406,-1.098632813,-36.01074219,101418,,
50:47.3,28,,0.116210938,-0.055664063,0.815429688,9.155273438,-21.42333984,2.075195313,101418,,
50:47.4,28,,0.118164063,-0.065429688,0.825195313,8.666992188,-7.446289063,40.89355469,101418,,
50:47.6,28,,0.12109375,-0.120117188,0.874023438,14.52636719,-2.502441406,57.31201172,101418,,
50:47.8,28,,0.080078125,-0.153320313,0.994140625,28.80859375,11.53564453,47.54638672,101419,,
50:48.1,28,,0.071289063,-0.125976563,1.162109375,16.05224609,-3.540039063,6.774902344,101419,,
50:48.2,28,,0.041992188,-0.124023438,1.150390625,4.39453125,0.183105469,2.075195313,101424,,
50:48.4,28,,0.000976563,-0.086914063,1.041992188,-3.356933594,-3.845214844,2.868652344,101424,,
50:48.5,28,,-0.0390625,-0.106445313,0.99609375,-5.187988281,5.065917969,-0.732421875,101424,,
50:48.7,28,,-0.014648438,0.038085938,1.3359375,-0.48828125,12.14599609,3.051757813,101424,,
50:48.8,29,,-0.033203125,0.065429688,1.03515625,-0.854492188,2.258300781,2.258300781,101426,,
50:49.0,29,,0.006835938,0.0078125,0.991210938,-1.46484375,0.305175781,-1.770019531,101426,,
50:49.1,29,,0.0078125,-0.00390625,0.987304688,-1.46484375,0.793457031,-1.770019531,101426,,
50:49.2,29,,-0.01171875,-0.001953125,0.9921875,-2.44140625,0.610351563,-1.403808594,101424,,
50:49.4,29,,-0.000976563,0.010742188,0.99609375,-1.831054688,0.610351563,-1.220703125,101424,,
50:49.5,29,,0.002929688,-0.008789063,0.990234375,-1.953125,0.793457031,-1.342773438,101424,,
50:49.6,29,,-0.00390625,0.0078125,0.994140625,-1.892089844,0.793457031,-1.281738281,101424,,
50:49.8,29,,0.002929688,0.002929688,0.99609375,-1.159667969,1.159667969,-1.525878906,101426,,
50:49.9,29,,0,-0.005859375,0.993164063,-1.46484375,0.732421875,-1.525878906,101426,,
50:50.1,29,,0.008789063,0.00390625,0.989257813,-0.915527344,0.793457031,-1.159667969,101426,,
50:50.2,29,,0.002929688,0.001953125,0.995117188,-1.281738281,0.732421875,-1.220703125,101426,,
50:50.3,29,,0.010742188,-0.005859375,0.986328125,-2.197265625,0.732421875,-1.46484375,101426,,
50:50.5,29,,0.009765625,0.004882813,0.986328125,-0.915527344,0.9765625,-1.708984375,101426,,
50:50.7,30,,0.009765625,0.008789063,1.000976563,-1.220703125,0,-1.159667969,101426,,
50:50.8,30,,0.002929688,0.008789063,0.9921875,-1.647949219,0.9765625,-1.037597656,101426,,
50:50.9,30,,0.002929688,0.001953125,0.9921875,-1.281738281,0.48828125,-1.220703125,101426,,
50:51.0,30,,-0.00390625,0.000976563,0.998046875,-1.586914063,0.305175781,-1.220703125,101426,,
50:51.1,30,,0.004882813,-0.00390625,0.989257813,-1.46484375,0.366210938,-0.9765625,101426,,
50:51.2,30,,-0.00390625,0.002929688,1.001953125,-1.403808594,0.9765625,-1.525878906,101426,,
50:51.4,30,,-0.000976563,0.008789063,0.993164063,-1.647949219,0.549316406,-1.525878906,101426,,
50:51.5,30,,0.00390625,0.001953125,0.991210938,-2.136230469,0.915527344,-1.098632813,101426,,
50:51.6,30,,0.012695313,0.002929688,0.978515625,-1.586914063,1.037597656,-1.159667969,101426,,
50:51.7,30,,0.00390625,0.012695313,0.995117188,-1.770019531,0.48828125,-1.159667969,101426,,
50:51.8,30,,0,0.004882813,0.999023438,-1.586914063,0.183105469,-1.220703125,101426,,
50:52.1,30,,0.004882813,0.006835938,0.994140625,-2.075195313,0.9765625,-0.732421875,101426,,
50:52.2,30,,0.004882813,-0.002929688,0.990234375,-1.708984375,0.427246094,-1.403808594,101426,,
50:52.3,30,,0.00390625,-0.002929688,0.994140625,-1.953125,0.183105469,-1.342773438,101426,,
50:52.5,30,,0.013671875,0.00390625,0.9921875,-1.708984375,0.915527344,-0.854492188,101426,,
50:52.6,30,,0.005859375,0.0078125,0.991210938,-1.220703125,0.366210938,-0.793457031,101426,,
50:52.7,30,,0.002929688,0.008789063,0.998046875,-1.46484375,0.793457031,-0.915527344,101426,,
50:52.9,30,,0,-0.000976563,0.998046875,-1.647949219,0.671386719,-1.342773438,101426,,
50:53.0,30,,0.010742188,0.001953125,0.9921875,-1.098632813,0.671386719,-0.732421875,101426,,
50:53.1,30,,0.005859375,0.000976563,0.995117188,-1.037597656,1.708984375,-0.671386719,101426,,
50:53.3,30,,0,0.004882813,0.987304688,-1.525878906,0.793457031,-1.342773438,101426,,
50:53.4,30,,-0.00390625,0.004882813,0.99609375,-2.014160156,0.549316406,-1.220703125,101426,,
50:53.5,30,,0.002929688,-0.004882813,0.995117188,-1.403808594,0.427246094,-0.915527344,101426,,
50:53.7,30,,-0.005859375,0.000976563,0.989257813,-1.586914063,0.793457031,-0.549316406,101427,,
50:53.9,30,,0.0078125,0.006835938,0.98828125,-1.525878906,0.549316406,-1.770019531,101427,,
50:54.0,30,,0.00390625,0.004882813,0.987304688,-1.586914063,0.793457031,-1.586914063,101427,,
50:54.1,30,,0.0078125,0.000976563,0.989257813,-1.281738281,0.732421875,-1.281738281,101427,,
50:54.3,30,,0.002929688,-0.001953125,0.981445313,-1.525878906,1.037597656,-1.342773438,101426,,
50:54.4,30,,0.005859375,-0.002929688,0.991210938,-2.014160156,0.915527344,-1.647949219,101426,,
50:54.5,30,,0.005859375,-0.001953125,0.999023438,-2.014160156,0.122070313,-1.525878906,101426,,
50:54.7,30,,0.000976563,0.001953125,0.99609375,-1.525878906,1.281738281,-0.9765625,101426,,
50:54.8,30,,0,0.002929688,0.99609375,-1.46484375,0.122070313,-1.647949219,101426,,
50:54.9,30,,0.008789063,0.002929688,0.986328125,-1.708984375,0.854492188,-1.037597656,101426,,
50:55.1,30,,-0.008789063,0.008789063,0.990234375,-2.075195313,0.549316406,-1.281738281,101426,,
50:55.2,30,,0.004882813,-0.002929688,1.00390625,-1.342773438,0.305175781,-0.915527344,101426,,
50:55.3,30,,0.006835938,0.000976563,1,-1.46484375,0.48828125,-0.48828125,101427,,
50:55.4,30,,0.004882813,0.001953125,0.99609375,-1.586914063,1.159667969,-1.220703125,101427,,
50:55.6,30,,0.001953125,0.0078125,0.994140625,-1.770019531,0.610351563,-0.671386719,101427,,
50:55.7,30,,0.002929688,-0.000976563,0.984375,-1.281738281,1.159667969,-1.525878906,101426,,
50:55.8,30,,-0.009765625,0.008789063,0.984375,-1.892089844,0.854492188,-1.281738281,101426,,
50:55.9,30,,-0.002929688,-0.001953125,0.998046875,-1.037597656,0.061035156,-0.915527344,101426,,
50:56.1,30,,0.006835938,0.000976563,0.994140625,-1.281738281,0.427246094,-1.159667969,101426,,
50:56.2,30,,0.001953125,0.005859375,0.999023438,-1.708984375,0.793457031,-1.525878906,101426,,
50:56.3,30,,-0.000976563,-0.000976563,0.998046875,-1.831054688,0.671386719,-1.46484375,101426,,
50:56.5,30,,-0.005859375,-0.002929688,0.98828125,-1.708984375,0.915527344,-1.525878906,101426,,
50:56.6,30,,0.005859375,0.005859375,0.994140625,-1.403808594,0.610351563,-0.610351563,101426,,
50:56.7,30,,-0.000976563,0,1,-1.403808594,1.037597656,-1.098632813,101426,,
50:56.8,30,,0.0078125,0.006835938,0.998046875,-1.403808594,0.244140625,-1.220703125,101426,,
50:56.9,30,,0.00390625,0.004882813,0.99609375,-1.342773438,0.671386719,-1.281738281,101426,,
50:57.1,30,,0.00390625,-0.00390625,1.0078125,-1.525878906,0.793457031,-1.586914063,101426,,
50:57.3,30,,0,-0.00390625,0.990234375,-1.708984375,0.671386719,-0.793457031,101426,,
50:57.4,30,,0,0.008789063,0.98828125,-1.525878906,0.671386719,-1.220703125,101426,,
50:57.5,30,,0.001953125,-0.000976563,0.99609375,-1.708984375,1.159667969,-1.525878906,101426,,
50:57.6,30,,-0.005859375,0.004882813,0.990234375,-1.46484375,0.671386719,-1.281738281,101426,,
50:57.8,30,,0.002929688,0.00390625,1,-1.586914063,0.793457031,-1.159667969,101426,,
